全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
170003,CC0000000517,DSGアリーナ七尾店（立体駐車場4F）,ディーエスジーアリーナナナオテン（リッタイチュウシャジョウヨンカイ）,deiesujiarinananaoten（rittaichushajoyonkai）,172022,,石川県七尾市藤橋町亥２１,石川県,七尾市,藤橋町亥,21番地,,37.0369758,136.9547922,7,0767-53-0203,172022,石川県,七尾市,,,,,,,1,,1,,,,,"屋内1,550人／屋外0人（面積の1/1）",,,,,
170003,CC0000000518,山王小学校,サンノウショウガッコウ,sannoshogakko,172022,,石川県七尾市山王町ツ３４,石川県,七尾市,山王町ツ,34番地,,37.04153574,136.9743522,4.2,0767-57-5018,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内480人／屋外3,350人(面積の1/2)",,,,,
170003,CC0000000519,みなとふれあいスポーツセンター,ミナトフレアイスポーツセンター,minatofureaisupotsusenta,172022,,石川県七尾市矢田新町ニ１－１,石川県,七尾市,矢田新町ニ,1番地1,,37.04963334,136.9776827,1.7,0767-53-2020,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,屋内524人／屋外0人(面積の1/2),,,,,
170003,CC0000000520,みなと小公園,ミナトショウコウエン,minatoshokoen,172022,,石川県七尾市矢田新町２－５８－１,石川県,七尾市,矢田新町2丁目,58番地1,,37.04881194,136.9772735,2.4,0767-52-1133,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,,"屋内0人／屋外1,201人(面積の1/2)",,,,,
170003,CC0000000521,湊町都市再開発用地,ミナトチョウトシサイカイハツヨウチ,minatochotoshisaikaihatsuyochi,172022,,石川県七尾市矢田新町ハ,石川県,七尾市,矢田新町ハ,,,37.04688396,136.9740738,1.2,0767-53-0586,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,,"屋内0人／屋外7,827人(面積の1/2)",,,,,
170003,CC0000000522,七尾マリンパーク,ナナオマリンパーク,nanaomarimpaku,172022,,石川県七尾市府中町員外６７,石川県,七尾市,府中町員外,67番地,,37.04845872,136.9698786,2,0767-52-1218,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,,"屋内0人／屋外12,555人(面積の1/2)",,,,,
170003,CC0000000523,ポートサイド七尾（５F）,ポートサイドナナオ（ゴカイ）,potosaidonanao（gokai）,172022,,石川県七尾市矢田新町地先埋立地,石川県,七尾市,矢田新町地先埋立地,,,37.04953513,136.9761509,0,0767-53-0440,172022,石川県,七尾市,,,,,,,1,,1,,,,,屋内537人／屋外0人(面積の1/1),,,,,
170003,CC0000000524,プラザ信開,プラザシンカイ カワハラマチ（ヨンカイ）,purazashinkai kawaharamachi（yonkai）,172022,,石川県七尾市川原町１８,石川県,七尾市,川原町,18番地,,37.04212958,136.9696397,2.6,0767-53-0440,172022,石川県,七尾市,,,,,,,1,,1,,,,,屋内527人／屋外0人(面積の1/1),,,,,
170003,CC0000000525,ホテルルートイン,ホテルルートイン ナナオヒガシ（ヨンカイ）,hoterurutoin nanaohigashi（yonkai）,172022,,石川県七尾市本府中町ハ３１－１,石川県,七尾市,本府中町ハ,31番地1,,37.04184593,136.9672722,3,0767-53-0440,172022,石川県,七尾市,,,,,,,1,,1,,,,,"屋内3,435人／屋外0人(面積の1/1)",,,,,
170003,CC0000000526,袖ケ江立体駐車場（４F）,ソデガエリッタイチュウシャジョウ（ヨンカイ）,sodegaerittaichushajo（yonkai）,172022,,石川県七尾市袖ケ江町１２,石川県,七尾市,袖ケ江町,12番地,,37.043751,136.9673563,3,0767-53-1250,172022,石川県,七尾市,,,,,,,1,,1,,,,,"屋内3,227人／屋外0人(面積の1/1)",,,,,
170003,CC0000000527,七尾市役所（４F）,ナナオシヤクショ（ヨンカイ）,nanaoshiyakusho（yonkai）,172022,,石川県七尾市袖ケ江町イ２５,石川県,七尾市,袖ケ江町イ,25番地,,37.0430915,136.9674127,3,0767-53-4111,172022,石川県,七尾市,,,,,,,1,,1,,,,,屋内629人／屋外0人(面積の1/1),,,,,
170003,CC0000000528,のと共栄信用金庫,ノトキョウエイシンヨウキンコホンテン（サンカイ）,notokyoeishinyokinkohonten（sankai）,172022,,石川県七尾市桧物町３５,石川県,七尾市,桧物町,35番地,,37.04523794,136.9652221,9,0767-54-0111,172022,石川県,七尾市,,,,,,,1,,1,,,,,"屋内1,155人／屋外0人(面積の1/1)",,,,,
170003,CC0000000529,徳田地区コミュニティセンター,トクダチクコミュニティセンター,tokudachikukomyuniteisenta,172022,,石川県七尾市中挟町リ２３,石川県,七尾市,中挟町リ,23番地,,37.01232499,136.9489551,3.8,0767-53-1111,172022,石川県,七尾市,,,,,1,1,,1,,,1,,1,屋内211人／屋外0人(面積の1/2),,,,,
170003,CC0000000530,県立七尾東雲高等学校,ケンリツナナオシノノメコウトウガッコウ,kenritsunanaoshinonomekotogakko,172022,,石川県七尾市下町戊部１２－１,石川県,七尾市,下町戊部,12番地1,,37.01260339,136.929546,29.8,0767-53-1111,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,1,"屋内1,010人／屋外12,300人(面積の1/2)",,,,,
170003,CC0000000531,朝日小学校,アサヒショウガッコウ,asahishogakko,172022,,石川県七尾市下町戌１７－１,石川県,七尾市,下町戌,17番地1,,37.00998087,136.9306692,30.5,0767-54-0592,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,1,"屋内522人／屋外6,630人(面積の1/2)",,,,,
170003,CC0000000532,南部体育館,ナンブタイイクカン,nambutaiikukan,172022,,石川県七尾市下町戌１７－１,石川県,七尾市,下町戌,17番地1,,37.01029786,136.9299021,30.3,0767-57-1252,172022,石川県,七尾市,,,,,1,1,,1,,,1,,1,屋内412人／屋外0人(面積の1/2),,,,,
170003,CC0000000533,ふれあいセンター山びこ荘,フレアイセンターヤマビコソウ,fureaisentayamabikoso,172022,,石川県七尾市多根町ハカノ谷内５５５－７,石川県,七尾市,多根町ハカノ谷内,555番地7,,36.97558663,136.9608916,340.6,0767-57-1411,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,1,"屋内270人／屋外1,000人(面積の1/2)",,,,,
170003,CC0000000534,能登国分寺公園,ノトコクブンジコウエン,notokokubunjikoen,172022,,石川県七尾市国分町リ９,石川県,七尾市,国分町リ,9,,37.02443704,136.9573457,14.7,0767-57-1540,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,,"屋内0人／屋外27,664人(面積の1/2)",,,,,
170003,CC0000000535,能登歴史公園,ノトレキシコウエン,notorekishikoen,172022,,石川県七尾市国分町地内,石川県,七尾市,国分町地内,,,37.02279061,136.9546903,16,0767-57-1252,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,,"屋内0人／屋外30,000人(面積の1/2)",,,,,
170003,CC0000000536,オークラ,オークラ コクブンテン（リッタイチュウシャバ３F）,okura kokubunten（rittaichushaba３F）,172022,,石川県七尾市国分町ラ５０,石川県,七尾市,国分町ラ,50,,37.03494024,136.9519782,6,0767-57-0022,172022,石川県,七尾市,,,,,,,1,,1,,,,,"屋内1,526人／屋外0人(面積の1/1)",,,,,
170003,CC0000000537,矢田郷地区コミュニティセンター,ヤダゴウチクコミュニティセンター,yadagochikukomyuniteisenta,172022,,石川県七尾市本府中町ヲ３８,石川県,七尾市,本府中町ヲ,38,,37.03371533,136.9700514,14.8,0767-52-9850,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内1,700人／屋外2,250人(面積の1/2)",,,,,
170003,CC0000000538,七尾市文化ホール,ナナオシブンカホール,nanaoshibunkahoru,172022,,石川県七尾市本府中町ヲ３８,石川県,七尾市,本府中町ヲ,38,,37.0332495,136.9696101,14.3,0767-57-5100,172022,石川県,七尾市,,,,,1,1,1,1,1,,1,,1,屋内990人／屋外0人(座席数),,,,,
170003,CC0000000539,天神山小学校,テンジンヤマショウガッコウ,tenjinyamashogakko,172022,,石川県七尾市本府中町天神山１,石川県,七尾市,本府中町天神山,1,,37.03158334,136.9746018,21.7,0767-53-6857,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内460人／屋外3,760人(面積の1/2)",,,,,
170003,CC0000000540,七尾東部中学校,ナナオトウブチュウガッコウ,nanaotobuchugakko,172022,,石川県七尾市藤野町リ１,石川県,七尾市,藤野町リ,1,,37.02767123,136.969073,15.9,0767-52-5240,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内1,054人／屋外18,550人(面積の1/2)",,,,,
170003,CC0000000541,七尾市城山体育館,ナナオシジョウヤマタイイクカン,nanaoshijoyamataiikukan,172022,,石川県七尾市後畠町後山４－５,石川県,七尾市,後畠町後山,４ー５,,37.02612032,136.9712123,40.6,0767-53-1160,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,屋内730人／屋外0人(面積の1/2),,,,,
170003,CC0000000542,七尾市城山運動公園,ナナオシジョウヤマウンドウコウエン,nanaoshijoyamaundokoen,172022,,石川県七尾市後畠町ハ２,石川県,七尾市,後畠町ハ,2,,37.02494522,136.9710014,45.5,0767-52-5201,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外52,000人(面積の1/2)",,,,,
170003,CC0000000543,鵬学園高等学校（第２グラウンド）,オオトリガクエンコウトウガッコウ（ダイニグラウンド）,otorigakuenkotogakko（dainiguraundo）,172022,,石川県七尾市矢田町メ１,石川県,七尾市,矢田町メ,1,,37.03093954,136.977425,27.6,0767-53-0812,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外3,615人(面積の1/2)",,,,,
170003,CC0000000544,七尾東部用地（本府中グラウンドゴルフ場）,ナナオトウブヨウチ（モトフチュウグラウンドゴルフジョウ）,nanaotobuyochi（motofuchuguraundogorufujo）,172022,,石川県七尾市本府中町ソ,石川県,七尾市,本府中町ソ,,,37.0394366,136.9719672,5,0767-52-6419,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外2,550人(面積の1/2)",,,,,
170003,CC0000000545,矢田郷児童公園,ヤタゴウジドウコウエン,yatagojidokoen,172022,,石川県七尾市矢田町３－４１,石川県,七尾市,矢田町,３ー４１,,37.04100764,136.9765299,5,0767-52-6419,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,屋内0人／屋外850人(面積の1/2),,,,,
170003,CC0000000546,旧　七尾工業高校　運動場,キュウ　ナナオコウギョウコウコウ（ウンドウジョウ）,kyu　nanaokogyokoko（undojo）,172022,,石川県七尾市南ヶ丘３４２,石川県,七尾市,南ヶ丘,342,,36.9945304,137.0519353,44,0767-53-2184,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外7,505人(面積の1/2)",,,,,
170003,CC0000000547,東湊地区コミュニティセンター,ヒガシミナトチクコミュニティセンター,higashiminatochikukomyuniteisenta,172022,,石川県七尾市佐味町ト２－３,石川県,七尾市,佐味町ト,２ー３,,37.04830435,136.9975929,3,076-225-1262,172022,石川県,七尾市,,,,,1,1,1,1,1,,1,,1,屋内145人／屋外0人(面積の1/2),,,,,
170003,CC0000000548,東湊小学校,ヒガシミナトショウガッコウ,higashiminatoshogakko,172022,,石川県七尾市佐味町１０－４,石川県,七尾市,佐味町,１０ー４,,37.04707751,136.9982688,3,0767-53-8429,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内350人／屋外4,480人(面積の1/2)",,,,,
170003,CC0000000549,郷橋ふれあいセンター,ゴウバシフレアイセンター,gobashifureaisenta,172022,,石川県七尾市殿町ル６７,石川県,七尾市,殿町ル,67番地,,37.05059362,137.0231493,69,076-225-1811,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,屋内90人／屋外0人(面積の1/2),,,,,
170003,CC0000000550,希望の丘公園,キボウノオカコウエン,kibonokakoen,172022,,石川県七尾市万行町４３－１８８,石川県,七尾市,万行町,４３ー１８８,,37.03041059,136.9903695,58,0767-52-5319,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外118,970人(面積の1/2)",,,,,
170003,CC0000000551,西湊地区コミュニティセンター,ニシミナトチクコミュニティセンター,nishiminatochikukomyuniteisenta,172022,,石川県七尾市津向町松山１,石川県,七尾市,津向町松山,1,,37.05768562,136.9504753,4,0767-52-3149,172022,石川県,七尾市,,,,,1,1,1,1,1,,1,,1,屋内244人／屋外0人(面積の1/2),,,,,
170003,CC0000000552,小丸山小学校,コマルヤマショウガッコウ,komaruyamashogakko,172022,,石川県七尾市小島町チ３,石川県,七尾市,小島町チ,３ー４１,,37.04682031,136.9534302,5,0767-52-0959,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内466人／屋外3,060人(面積の1/2)",,,,,
170003,CC0000000553,七尾総合市民体育館,ナナオソウゴウシミンタイイクカン,nanaosogoshimintaiikukan,172022,,石川県七尾市小島町西４,石川県,七尾市,小島町西,4,,37.0438336,136.952608,15,0767-52-9266,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,屋内720人／屋外0人(面積の1/2),,,,,
170003,CC0000000554,七尾市武道館,ナナオシブドウカン,nanaoshibudokan,172022,,石川県七尾市小島町西５,石川県,七尾市,小島町西,5,,37.04368802,136.953477,15,0767-52-2623,172022,石川県,七尾市,,,,,1,1,1,1,1,,1,,1,"屋内1,172人／屋外0人(面積の1/2)",,,,,
170003,CC0000000555,西部グラウンド,セイブグラウンド,seibuguraundo,172022,,石川県七尾市小島町西１－１,石川県,七尾市,小島町西,１ー１,,37.04430457,136.9520032,15,0767-52-5432,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外3,000人(面積の1/2)",,,,,
170003,CC0000000556,旧　御祓中学校　運動場,キュウ　ミソギチュウガッコウ（ウンドウジョウ）,kyu　misogichugakko（undojo）,172022,,石川県七尾市小島町ル４２,石川県,七尾市,小島町ル,42,,36.9945304,137.0519353,4,0767-53-4242,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外6,325人(面積の1/2)",,,,,
170003,CC0000000557,つつじが浜児童公園,ツツジガハマジドウコウエン,tsutsujigahamajidokoen,172022,,石川県七尾市つつじが浜３－６２,石川県,七尾市,つつじが浜,３ー６２,,37.0541798,136.9596573,1,0767-53-7687,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,,"屋内0人／屋外1,000人(面積の1/2)",,,,,
170003,CC0000000558,西湊公園,ニシミナトコウエン,nishiminatokoen,172022,,石川県七尾市津向町ヘ８３,石川県,七尾市,津向町ヘ,83,,37.05752683,136.9509134,4,0767-53-8747,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外2,090人(面積の1/2)",,,,,
170003,CC0000000559,エレガンテなぎの浦（４F）,エレガンテナギノウラ（ヨンカイ）,eregantenaginora（yonkai）,172022,,石川県七尾市津向町ト１０７－４,石川県,七尾市,津向町ト,１０７ー４,,37.0565098,136.955162,15,0767-53-8434,172022,石川県,七尾市,,,,,,,1,,1,,,,,"屋内4,810人／屋外0人(面積の1/1)",,,,,
170003,CC0000000560,七尾西湊合同庁舎（４F）,ナナオニシミナトゴウドウチョウシャ（ヨンカイ）,nanaonishiminatogodochosha（yonkai）,172022,,石川県七尾市小島町大開地３－７,石川県,七尾市,小島町大開地,３ー７,,37.05510344,136.9548666,10,0767-53-8429,172022,石川県,七尾市,,,,,,,1,,1,,,,,屋内447人／屋外0人(面積の1/1),,,,,
170003,CC0000000561,石崎小学校,イシザキショウガッコウ,ishizakishogakko,172022,,石川県七尾市石崎町子４０,石川県,七尾市,石崎町子,40,,37.07539613,136.9304303,2,0767-53-8429,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内100人／屋外4,560人(面積の1/2)",,,,,
170003,CC0000000562,能登香島中学校,ノトカオシマチュウガッコウ,notokaoshimachugakko,172022,,石川県七尾市石崎町香島１－９６,石川県,七尾市,石崎町香島,１ー９６,,37.08027232,136.9277111,2,0767-52-0223,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内815人／屋外5,600人(面積の1/2)",,,,,
170003,CC0000000563,和倉温泉運動公園,ワクラオンセンウンドウコウエン（タモクテキグラウンド、ヨットハーバー）,"wakuraonsenundokoen（tamokutekiguraundo、yottohaba）",172022,,石川県七尾市石崎町チ３２－１,石川県,七尾市,石崎町チ,３２ー１,,37.08540404,136.9287069,3,0767-52-3382,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,1,"屋内88人／屋外22,520人(面積の1/2)",,,,,
170003,CC0000000564,和倉地区コミュニティセンター,ワクラチクコミュニティセンター,wakurachikukomyuniteisenta,172022,,石川県七尾市和倉町ク１５－３,石川県,七尾市,和倉町ク,１５ー３,,37.08551521,136.917208,11,0767-62-2072,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,屋内90人／屋外1570人(面積の1/2),,,,,
170003,CC0000000565,和倉小学校,ワクラショウガッコウ,wakurashogakko,172022,,石川県七尾市和倉町ひばり３－９０,石川県,七尾市,和倉町ひばり,３ー９０,,37.08298126,136.9180105,17,0767-62-2837,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内396人／屋外3,600人(面積の1/2)",,,,,
170003,CC0000000566,和倉温泉お祭り会館,ワクラオンセンオマツリリカイカン,wakuraonsenomatsuririkaikan,172022,,石川県七尾市和倉町２－１３－１,石川県,七尾市,和倉町,２ー１３ー１,,37.086596,136.918707,3.2,0767-62-0999,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,1,"屋内406人／屋外5,252人(面積の1/2)",,,,,
170003,CC0000000567,わくわくプラザ,ワクワクプラザ,wakuwakupuraza,172022,,石川県七尾市和倉町ヨ１０９,石川県,七尾市,和倉町ヨ,109,,37.09077972,136.9161805,1,0767-62-2084,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,,"屋内0人／屋外1,900人(面積の1/2)",,,,,
170003,CC0000000568,和倉１号児童公園,ワクライチゴウジドウコウエン,wakuraichigojidokoen,172022,,石川県七尾市和倉町ひばり２－９０,石川県,七尾市,和倉町ひばり,２ー９０,,37.08392205,136.9227129,6,0767-62-2070,172022,石川県,七尾市,,,,,1,1,1,1,1,1,1,,,"屋内0人／屋外7,632人(面積の1/2)",,,,,
170003,CC0000000569,和倉温泉湯っ足りパーク,ワクラオンセンユッアシリパーク,wakuraonsenyuaashiripaku,172022,,石川県七尾市和倉町ひばり１,石川県,七尾市,和倉町ひばり,1,,37.0875043,136.9240277,1,0767-62-4332,172022,石川県,七尾市,,,,,1,1,,1,,1,1,,,"屋内0人／屋外7,380人(面積の1/2)",,,,,
